totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6
300,"Västra_Götaland",25,"2020-03-28",355,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Västra_Götaland",0,5.872118,.0730252,,,1,1,0,1,0,1
280,"Västra_Götaland",15,"2020-03-29",370,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Västra_Götaland",0,5.913503,.0413852,,,1,1,0,1,0,1
416,"Västra_Götaland",27,"2020-03-30",397,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Västra_Götaland",0,5.983936,.0704331,,,1,1,0,1,0,1
475,"Västra_Götaland",29,"2020-03-31",426,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Västra_Götaland",0,6.05444,.0705032,,,1,1,0,1,0,1
486,"Västra_Götaland",29,"2020-04-01",455,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Västra_Götaland",0,6.120297,.0658579,,,1,1,1,1,0,1
554,"Västra_Götaland",47,"2020-04-02",502,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Västra_Götaland",0,6.2186,.0983028,,,1,1,1,1,0,1
601,"Västra_Götaland",48,"2020-04-03",550,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Västra_Götaland",0,6.309918,.0913181,,,1,1,1,1,0,1
357,"Västra_Götaland",30,"2020-04-04",580,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Västra_Götaland",0,6.363028,.0531096,,,1,1,1,1,1,1
340,"Västra_Götaland",30,"2020-04-05",610,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Västra_Götaland",0,6.413459,.0504308,,,1,1,1,1,1,1
389,"Västra_Götaland",53,"2020-04-06",663,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Västra_Götaland",0,6.496775,.0833163,,,1,1,1,1,1,1
30,"Örebro",1,"2020-03-04",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Örebro",0,,,,,0,0,0,0,0,0
25,"Örebro",0,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Örebro",0,,,,,0,0,0,0,0,0
59,"Örebro",0,"2020-03-06",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Örebro",0,,,,,0,0,0,0,0,0
33,"Örebro",1,"2020-03-07",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Örebro",0,,,,,0,0,0,0,0,0
46,"Örebro",2,"2020-03-08",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Örebro",0,,,,,0,0,0,0,0,0
101,"Örebro",0,"2020-03-09",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Örebro",0,,,,,0,0,0,0,0,0
98,"Örebro",0,"2020-03-10",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Örebro",0,,,,,0,0,0,0,0,0
196,"Örebro",0,"2020-03-11",,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Örebro",0,,,,,0,0,0,0,0,0
151,"Örebro",3,"2020-03-12",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Örebro",0,,,,,0,0,0,1,0,0
152,"Örebro",2,"2020-03-13",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Örebro",0,,,,,0,0,0,1,0,0
71,"Örebro",0,"2020-03-14",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Örebro",0,,,,,0,0,0,1,0,0
69,"Örebro",0,"2020-03-15",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Örebro",0,,,,,0,0,0,1,0,0
83,"Örebro",0,"2020-03-16",,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Örebro",0,,,,,0,0,0,1,0,0
119,"Örebro",16,"2020-03-17",25,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Örebro",0,3.218876,,,,0,0,0,1,0,0
145,"Örebro",3,"2020-03-18",28,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Örebro",0,3.332205,.1133287,,,1,0,0,1,0,0
143,"Örebro",9,"2020-03-19",37,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Örebro",0,3.610918,.2787132,,,1,0,0,1,0,1
180,"Örebro",5,"2020-03-20",42,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Örebro",0,3.73767,.1267519,,,1,0,0,1,0,1
134,"Örebro",0,"2020-03-21",42,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Örebro",0,3.73767,0,,,1,0,0,1,0,1
118,"Örebro",0,"2020-03-22",42,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Örebro",0,3.73767,0,,,1,0,0,1,0,1
182,"Örebro",6,"2020-03-23",48,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Örebro",0,3.871201,.1335313,,,1,0,0,1,0,1
230,"Örebro",11,"2020-03-24",59,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Örebro",0,4.077538,.2063365,,,1,0,0,1,0,1
314,"Örebro",8,"2020-03-25",67,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Örebro",0,4.204693,.1271553,,,1,1,0,1,0,1
286,"Örebro",6,"2020-03-26",73,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Örebro",0,4.29046,.0857668,,,1,1,0,1,0,1
365,"Örebro",6,"2020-03-27",79,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Örebro",0,4.369448,.0789881,,,1,1,0,1,0,1
300,"Örebro",8,"2020-03-28",87,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Örebro",0,4.465908,.0964603,,,1,1,0,1,0,1
280,"Örebro",3,"2020-03-29",90,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Örebro",0,4.49981,.0339017,,,1,1,0,1,0,1
416,"Örebro",17,"2020-03-30",107,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Örebro",0,4.672829,.1730189,,,1,1,0,1,0,1
475,"Örebro",11,"2020-03-31",118,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Örebro",0,4.770685,.097856,,,1,1,0,1,0,1
486,"Örebro",5,"2020-04-01",123,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Örebro",0,4.812184,.0414996,,,1,1,1,1,0,1
554,"Örebro",28,"2020-04-02",151,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Örebro",0,5.01728,.2050953,,,1,1,1,1,0,1
601,"Örebro",20,"2020-04-03",171,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Örebro",0,5.141664,.1243839,,,1,1,1,1,0,1
357,"Örebro",3,"2020-04-04",174,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Örebro",0,5.159055,.0173917,,,1,1,1,1,1,1
340,"Örebro",0,"2020-04-05",174,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Örebro",0,5.159055,0,,,1,1,1,1,1,1
389,"Örebro",12,"2020-04-06",186,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Örebro",0,5.225747,.0666914,,,1,1,1,1,1,1
30,"Östergötland",0,"2020-03-04",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",04mar2020,3,3,2020,4,"Östergötland",0,,,,,0,0,0,0,0,0
25,"Östergötland",0,"2020-03-05",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",05mar2020,4,3,2020,5,"Östergötland",0,,,,,0,0,0,0,0,0
59,"Östergötland",0,"2020-03-06",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",06mar2020,5,3,2020,6,"Östergötland",0,,,,,0,0,0,0,0,0
33,"Östergötland",0,"2020-03-07",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",07mar2020,6,3,2020,7,"Östergötland",0,,,,,0,0,0,0,0,0
46,"Östergötland",0,"2020-03-08",,0,0,0,0,0,0,0,0,0,0,0,1,2,"0","0","0","0","0","0",08mar2020,0,3,2020,8,"Östergötland",0,,,,,0,0,0,0,0,0
101,"Östergötland",0,"2020-03-09",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",09mar2020,1,3,2020,9,"Östergötland",0,,,,,0,0,0,0,0,0
98,"Östergötland",0,"2020-03-10",,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0","0","0","0","0",10mar2020,2,3,2020,10,"Östergötland",0,,,,,0,0,0,0,0,0
196,"Östergötland",0,"2020-03-11",,0,0,0,0,0,0,0,0,2,0,2,1,2,"0","0","0","0","0","0",11mar2020,3,3,2020,11,"Östergötland",0,,,,,0,0,0,0,0,0
151,"Östergötland",1,"2020-03-12",,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",12mar2020,4,3,2020,12,"Östergötland",0,,,,,0,0,0,1,0,0
152,"Östergötland",10,"2020-03-13",11,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",13mar2020,5,3,2020,13,"Östergötland",0,2.397895,,,,0,0,0,1,0,0
71,"Östergötland",7,"2020-03-14",18,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",14mar2020,6,3,2020,14,"Östergötland",0,2.890372,.4924765,,,0,0,0,1,0,0
69,"Östergötland",9,"2020-03-15",27,0,0,0,2,0,0,0,0,2,0,2,1,2,"0","0","0","1","0","0",15mar2020,0,3,2020,15,"Östergötland",0,3.295837,.4054651,,,0,0,0,1,0,0
83,"Östergötland",8,"2020-03-16",35,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",16mar2020,1,3,2020,16,"Östergötland",0,3.555348,.2595112,,,0,0,0,1,0,0
119,"Östergötland",13,"2020-03-17",48,0,0,0,2,0,0,0,0,2,1,2,1,2,"0","0","0","1","0","0",17mar2020,2,3,2020,17,"Östergötland",0,3.871201,.3158529,,,0,0,0,1,0,0
145,"Östergötland",28,"2020-03-18",76,1,0,0,2,0,0,0,0,2,1,2,1,2,"1","0","0","1","0","0",18mar2020,3,3,2020,18,"Östergötland",0,4.330733,.4595323,,,1,0,0,1,0,0
143,"Östergötland",28,"2020-03-19",104,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",19mar2020,4,3,2020,19,"Östergötland",0,4.644391,.3136578,,,1,0,0,1,0,1
180,"Östergötland",22,"2020-03-20",126,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",20mar2020,5,3,2020,20,"Östergötland",0,4.836282,.1918907,,,1,0,0,1,0,1
134,"Östergötland",12,"2020-03-21",138,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",21mar2020,6,3,2020,21,"Östergötland",0,4.927254,.0909719,,,1,0,0,1,0,1
118,"Östergötland",13,"2020-03-22",151,1,0,0,2,0,0,0,3,2,1,2,1,2,"1","0","0","1","0","1",22mar2020,0,3,2020,22,"Östergötland",0,5.01728,.0900259,,,1,0,0,1,0,1
182,"Östergötland",18,"2020-03-23",169,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",23mar2020,1,3,2020,23,"Östergötland",0,5.129899,.1126189,,,1,0,0,1,0,1
230,"Östergötland",30,"2020-03-24",199,1,0,0,2,0,0,0,3,2,1,2,1,1,"1","0","0","1","0","1",24mar2020,2,3,2020,24,"Östergötland",0,5.293305,.1634064,,,1,0,0,1,0,1
314,"Östergötland",11,"2020-03-25",210,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",25mar2020,3,3,2020,25,"Östergötland",0,5.347107,.0538025,,,1,1,0,1,0,1
286,"Östergötland",29,"2020-03-26",239,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",26mar2020,4,3,2020,26,"Östergötland",0,5.476463,.1293559,,,1,1,0,1,0,1
365,"Östergötland",33,"2020-03-27",272,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",27mar2020,5,3,2020,27,"Östergötland",0,5.605802,.1293387,,,1,1,0,1,0,1
300,"Östergötland",41,"2020-03-28",313,1,1,0,2,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",28mar2020,6,3,2020,28,"Östergötland",0,5.746203,.1404014,,,1,1,0,1,0,1
280,"Östergötland",40,"2020-03-29",353,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",29mar2020,0,3,2020,29,"Östergötland",0,5.866468,.1202645,,,1,1,0,1,0,1
416,"Östergötland",27,"2020-03-30",380,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",30mar2020,1,3,2020,30,"Östergötland",0,5.940171,.0737033,,,1,1,0,1,0,1
475,"Östergötland",47,"2020-03-31",427,1,1,0,3,0,0,0,3,2,1,2,1,1,"1","1","0","1","0","1",31mar2020,2,3,2020,31,"Östergötland",0,6.056784,.1166129,,,1,1,0,1,0,1
486,"Östergötland",63,"2020-04-01",490,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",01apr2020,3,4,2020,1,"Östergötland",0,6.194406,.1376214,,,1,1,1,1,0,1
554,"Östergötland",70,"2020-04-02",560,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",02apr2020,4,4,2020,2,"Östergötland",0,6.327937,.1335311,,,1,1,1,1,0,1
601,"Östergötland",28,"2020-04-03",588,1,1,1,3,0,0,0,3,2,1,2,1,1,"1","1","1","1","0","1",03apr2020,5,4,2020,3,"Östergötland",0,6.376727,.0487905,,,1,1,1,1,0,1
357,"Östergötland",58,"2020-04-04",646,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",04apr2020,6,4,2020,4,"Östergötland",0,6.470799,.0940723,,,1,1,1,1,1,1
340,"Östergötland",41,"2020-04-05",687,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",05apr2020,0,4,2020,5,"Östergötland",0,6.532334,.0615349,,,1,1,1,1,1,1
389,"Östergötland",39,"2020-04-06",726,1,1,1,3,0,0,1,3,2,1,2,1,1,"1","1","1","1","1","1",06apr2020,1,4,2020,6,"Östergötland",0,6.58755,.0552158,,,1,1,1,1,1,1
